"","state","county","county_fips","dem_vote_2016","rep_vote_2016","dem_vote_2020","rep_vote_2020","media_market","commuting_zone","chips_county_project","chips_county","chips_mm","chips_cz"
"1055","kentucky","henderson","21101",34.03,61.69,36.92,61.53,"Evansville, IN - IL - KY DMA",231,0,0,0,0
"1056","kentucky","henry","21103",25.57,69.16,26.42,72.07,"Louisville, KY - IN DMA",168,0,0,0,0
"1057","kentucky","hickman","21105",20.82,76.82,20.83,77.94,"Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA",159,0,0,0,0
"1058","kentucky","hopkins","21107",21.18,75.09,25.29,73.26,"Evansville, IN - IL - KY DMA",231,0,0,0,0
"1059","kentucky","jackson","21109",8.76,88.87,9.9,89.2,"Lexington, KY DMA",233,0,0,0,0
"1060","kentucky","jefferson","21111",54.05,40.72,59.13,39.01,"Louisville, KY - IN DMA",168,0,0,0,0
"1061","kentucky","jessamine","21113",26.34,66.34,32.63,65.13,"Lexington, KY DMA",221,0,0,0,0
"1062","kentucky","johnson","21115",13.06,84.03,15.78,82.91,"Charleston - Huntington, WV - KY - OH DMA",236,0,0,0,0
"1063","kentucky","kenton","21117",33.63,59.67,39.3,58.61,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"1064","kentucky","knott","21119",21.6,75.6,22.59,76.45,"Lexington, KY DMA",229,0,0,0,0
"1065","kentucky","knox","21121",14.66,82.29,15.93,82.97,"Lexington, KY DMA",233,0,0,0,0
"1066","kentucky","larue","21123",20.07,75.37,20.6,77.87,"Louisville, KY - IN DMA",230,0,0,0,0
"1067","kentucky","laurel","21125",13.85,82.92,15.92,82.69,"Lexington, KY DMA",233,0,0,0,0
"1068","kentucky","lawrence","21127",17.3,79.71,17.8,80.99,"Charleston - Huntington, WV - KY - OH DMA",236,0,0,0,0
"1069","kentucky","lee","21129",16.65,80.65,17.26,81.2,"Lexington, KY DMA",229,0,0,0,0
"1070","kentucky","leslie","21131",8.9,89.38,9.27,89.82,"Tri - Cities, TN - VA - KY DMA",229,0,0,0,0
"1071","kentucky","letcher","21133",16.88,79.84,19.69,79.1,"Tri - Cities, TN - VA - KY DMA",229,0,0,0,0
"1072","kentucky","lewis","21135",14.82,82.35,13.99,84.75,"Charleston - Huntington, WV - KY - OH DMA",228,0,0,0,0
"1073","kentucky","lincoln","21137",19.51,76.75,20.65,77.79,"Lexington, KY DMA",227,0,0,0,0
"1074","kentucky","livingston","21139",19.1,76.86,18.77,80.15,"Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA",159,0,0,0,0
"1075","kentucky","logan","21141",25.28,71.36,25.06,73.44,"Nashville, TN - KY DMA",220,0,0,0,0
"1076","kentucky","lyon","21143",26.38,70.39,25.83,73.32,"Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA",231,0,0,0,0
"1077","kentucky","madison","21151",31.56,62.7,35.49,62.3,"Lexington, KY DMA",233,0,0,0,0
"1078","kentucky","magoffin","21153",22.91,74.75,22.27,76.64,"Charleston - Huntington, WV - KY - OH DMA",236,0,0,0,0
"1079","kentucky","marion","21155",33.03,63.15,30.49,68.47,"Louisville, KY - IN DMA",219,0,0,0,0
"1080","kentucky","marshall","21157",21.99,73.79,23.13,75.55,"Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA",159,0,0,0,0
"1081","kentucky","martin","21159",9.18,88.62,10.25,88.96,"Charleston - Huntington, WV - KY - OH DMA",236,0,0,0,0
"1082","kentucky","mason","21161",27.29,68.49,29.68,68.82,"Cincinnati, OH -IN - KY DMA",228,0,0,0,0
"1083","kentucky","mccracken","21145",29.18,66.36,33.38,65.09,"Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA",159,0,0,0,0
"1084","kentucky","mccreary","21147",11.5,86.77,11.27,88.02,"Knoxville, TN - KY DMA",234,0,0,0,0
"1085","kentucky","mclean","21149",21.64,74.05,22.46,75.97,"Evansville, IN - IL - KY DMA",235,0,0,0,0
"1086","kentucky","meade","21163",24.74,70.8,25.74,72.18,"Louisville, KY - IN DMA",230,0,0,0,0
"1087","kentucky","menifee","21165",25.19,72.33,24.18,74.5,"Lexington, KY DMA",223,0,0,0,0
"1088","kentucky","mercer","21167",22.63,73.12,25.85,72.48,"Lexington, KY DMA",227,0,0,0,0
"1089","kentucky","metcalfe","21169",21.13,75.56,19.45,78.99,"Bowling Green, KY DMA",222,0,0,0,0
"1090","kentucky","monroe","21171",12.04,85.71,12.33,86.83,"Nashville, TN - KY DMA",222,0,0,0,0
"1091","kentucky","montgomery","21173",27.58,68.6,28.28,70.06,"Lexington, KY DMA",223,0,0,0,0
"1092","kentucky","morgan","21175",21.07,75.98,21.17,77.63,"Lexington, KY DMA",223,0,0,0,0
"1093","kentucky","muhlenberg","21177",25.05,71.92,24.91,73.76,"Evansville, IN - IL - KY DMA",220,0,0,0,0
"1094","kentucky","nelson","21179",30.93,64.57,30.92,67.55,"Louisville, KY - IN DMA",219,0,0,0,0
"1095","kentucky","nicholas","21181",27.7,68.88,28.12,70.91,"Lexington, KY DMA",221,0,0,0,0
"1096","kentucky","ohio","21183",20,76.38,21.61,77.13,"Evansville, IN - IL - KY DMA",235,0,0,0,0
"1097","kentucky","oldham","21185",31.25,62.3,38.23,59.71,"Louisville, KY - IN DMA",168,0,0,0,0
"1098","kentucky","owen","21187",21.24,74.89,20.12,78.67,"Cincinnati, OH -IN - KY DMA",221,0,0,0,0
"1099","kentucky","owsley","21189",14.55,83.8,11.4,88.13,"Lexington, KY DMA",229,0,0,0,0
"1100","kentucky","pendleton","21191",19.38,76.64,19.09,79.64,"Cincinnati, OH -IN - KY DMA",225,0,0,0,0
"1101","kentucky","perry","21193",20.2,77.17,22.16,76.54,"Lexington, KY DMA",229,0,0,0,0
"1102","kentucky","pike","21195",17.35,80.06,19.17,79.94,"Charleston - Huntington, WV - KY - OH DMA",236,0,0,0,0
"1103","kentucky","powell","21197",25.66,70.87,24.83,73.41,"Lexington, KY DMA",223,0,0,0,0
"1104","kentucky","pulaski","21199",15.01,81.67,17.96,80.67,"Lexington, KY DMA",234,0,0,0,0
"1105","kentucky","robertson","21201",21.92,74.93,22.08,77.14,"Cincinnati, OH -IN - KY DMA",228,0,0,0,0
"1106","kentucky","rockcastle","21203",13.68,83.83,14.57,84.5,"Lexington, KY DMA",233,0,0,0,0
"1107","kentucky","rowan","21205",37.24,58.48,38.58,59.59,"Lexington, KY DMA",223,0,0,0,0
"1108","kentucky","russell","21207",13.37,83.96,14.87,83.97,"Lexington, KY DMA",219,0,0,0,0
"1109","kentucky","scott","21209",31.88,62.2,36.49,61.36,"Lexington, KY DMA",221,0,0,0,0
"1110","kentucky","shelby","21211",30.5,64.12,34.3,63.95,"Louisville, KY - IN DMA",168,0,0,0,0
"1111","kentucky","simpson","21213",28.47,67.41,30.7,67.43,"Nashville, TN - KY DMA",220,0,0,0,0
"1112","kentucky","spencer","21215",20.19,75.63,22.14,76.45,"Louisville, KY - IN DMA",168,0,0,0,0
"1113","kentucky","taylor","21217",22.58,73.59,23.67,74.95,"Louisville, KY - IN DMA",219,0,0,0,0
"1114","kentucky","todd","21219",21.8,75.58,22.46,75.87,"Nashville, TN - KY DMA",220,0,0,0,0
"1115","kentucky","trigg","21221",23.51,73.04,24.28,74.4,"Nashville, TN - KY DMA",232,0,0,0,0
"1116","kentucky","trimble","21223",23.14,72.96,23.43,74.72,"Louisville, KY - IN DMA",169,0,0,0,0
"1117","kentucky","union","21225",21.43,75.69,23.25,75.5,"Evansville, IN - IL - KY DMA",231,0,0,0,0
"1118","kentucky","warren","21227",35.01,59.18,40.61,57.43,"Bowling Green, KY DMA",220,0,0,0,0
"1119","kentucky","washington","21229",25.2,71.2,26.42,72.02,"Louisville, KY - IN DMA",219,0,0,0,0
"1120","kentucky","wayne","21231",17.91,79.72,18.4,80.41,"Lexington, KY DMA",234,0,0,0,0
"1121","kentucky","webster","21233",21.36,75.75,23.57,75.21,"Evansville, IN - IL - KY DMA",231,0,0,0,0
"1122","kentucky","whitley","21235",15.01,82.13,16.63,81.89,"Lexington, KY DMA",233,0,0,0,0
"1123","kentucky","wolfe","21237",28.58,68.46,28.16,70.39,"Lexington, KY DMA",223,0,0,0,0
"1124","kentucky","woodford","21239",36.56,56.75,42.93,54.97,"Lexington, KY DMA",221,0,0,0,0
"1125","louisiana","acadia","22001",20.58,77.26,19.15,79.49,"Lafayette, LA DMA",238,0,0,0,0
"1126","louisiana","allen","22003",22.78,74.28,21.49,77.21,"Lake Charles, LA DMA",239,0,0,0,0
"1127","louisiana","ascension","22005",30.13,66.1,32.73,65.28,"Baton Rouge, LA - MS DMA",240,0,0,0,0
"1128","louisiana","assumption","22007",36.05,61.57,34.12,64.72,"Baton Rouge, LA - MS DMA",241,0,0,0,0
"1129","louisiana","avoyelles","22009",30.36,67.32,28.79,69.56,"Alexandria, LA DMA",242,0,0,0,0
"1130","louisiana","beauregard","22011",15.87,81.16,15.54,82.99,"Lake Charles, LA DMA",239,0,0,0,0
"1131","louisiana","bienville","22013",44.67,53.62,43.5,55.19,"Shreveport, LA - AR - OK - TX DMA",243,0,0,0,0
"1132","louisiana","bossier","22015",25.36,71.16,28.66,69.66,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1133","louisiana","caddo","22017",50.55,46.32,52.53,45.77,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1134","louisiana","calcasieu","22019",31.39,64.68,31.43,66.62,"Lake Charles, LA DMA",239,0,0,0,0
"1135","louisiana","caldwell","22021",16.79,81.46,15.64,83.49,"Monroe - El Dorado, LA - AR DMA",243,0,0,0,0
"1136","louisiana","cameron","22023",8.75,88.19,8.02,90.89,"Lake Charles, LA DMA",239,0,0,0,0
"1137","louisiana","catahoula","22025",27.22,71.64,26.12,72.89,"Monroe - El Dorado, LA - AR DMA",242,0,0,0,0
"1138","louisiana","claiborne","22027",42.31,55.83,41.5,57.29,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1139","louisiana","concordia","22029",36.88,61.73,35.99,62.87,"Monroe - El Dorado, LA - AR DMA",245,0,0,0,0
"1140","louisiana","desoto","22031",38.26,59.76,37.03,61.83,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1141","louisiana","eastbatonrouge","22033",52.33,43.09,55.52,42.47,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1142","louisiana","eastcarroll","22035",62.54,36.03,62.58,35.57,"Monroe - El Dorado, LA - AR DMA",247,0,0,0,0
"1143","louisiana","eastfeliciana","22037",42.17,55.46,40.73,57.7,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1144","louisiana","evangeline","22039",28.28,69.61,26.98,71.72,"Lafayette, LA DMA",238,0,0,0,0
"1145","louisiana","franklin","22041",27.35,71.1,27.35,71.71,"Monroe - El Dorado, LA - AR DMA",247,0,0,0,0
"1146","louisiana","grant","22043",13.39,83.98,12.32,86.42,"Alexandria, LA DMA",242,0,0,0,0
"1147","louisiana","iberia","22045",32.96,64.41,33.71,64.96,"Lafayette, LA DMA",238,0,0,0,0
"1148","louisiana","iberville","22047",51.89,45.63,50.92,47.21,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1149","louisiana","jackson","22049",28.66,69.25,28.08,70.68,"Monroe - El Dorado, LA - AR DMA",243,0,0,0,0
"1150","louisiana","jefferson","22051",40.56,55.27,43.6,54.69,"New Orleans, LA - MS DMA",240,0,0,0,0
"1151","louisiana","jeffersondavis","22053",21.57,75.47,21.62,76.97,"Lafayette, LA DMA",239,0,0,0,0
"1152","louisiana","lasalle","22059",9.21,88.84,9.02,90.12,"Monroe - El Dorado, LA - AR DMA",242,0,0,0,0
"1153","louisiana","lafayette","22055",30.99,64.58,34.65,63.32,"Lafayette, LA DMA",238,0,0,0,0
"1154","louisiana","lafourche","22057",20.23,76.74,19.11,79.37,"New Orleans, LA - MS DMA",241,0,0,0,0
"1155","louisiana","lincoln","22061",38.07,57.64,39.22,58.68,"Monroe - El Dorado, LA - AR DMA",243,0,0,0,0
"1156","louisiana","livingston","22063",12.04,84.57,14.18,84.13,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1157","louisiana","madison","22065",57.99,40.72,56.83,41.33,"Monroe - El Dorado, LA - AR DMA",247,0,0,0,0
"1158","louisiana","morehouse","22067",43.49,54.86,42.73,56.25,"Monroe - El Dorado, LA - AR DMA",243,0,0,0,0
"1159","louisiana","natchitoches","22069",42.98,53.96,41.66,56.53,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1160","louisiana","orleans","22071",80.81,14.65,83.15,15,"New Orleans, LA - MS DMA",240,0,0,0,0
"1161","louisiana","ouachita","22073",35.91,61.36,37.46,61.09,"Monroe - El Dorado, LA - AR DMA",243,0,0,0,0
"1162","louisiana","plaquemines","22075",31.66,65.26,31,67.3,"New Orleans, LA - MS DMA",240,0,0,0,0
"1163","louisiana","pointecoupee","22077",40.51,57.72,37.85,60.65,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1164","louisiana","rapides","22079",32.23,64.77,33.08,65.14,"Alexandria, LA DMA",242,0,0,0,0
"1165","louisiana","redriver","22081",43.83,54.07,39.79,58.4,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1166","louisiana","richland","22083",32.9,65.51,32.44,66.47,"Monroe - El Dorado, LA - AR DMA",247,0,0,0,0
"1167","louisiana","sabine","22085",17.4,80.5,16.34,82.82,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1168","louisiana","stbernard","22087",31.36,64.73,34.85,63.34,"New Orleans, LA - MS DMA",240,0,0,0,0
"1169","louisiana","stcharles","22089",32.68,63.46,34.37,63.94,"New Orleans, LA - MS DMA",240,0,0,0,0
"1170","louisiana","sthelena","22091",56.22,41.87,54.34,44.07,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1171","louisiana","stjames","22093",53.11,45.15,51.71,47.29,"New Orleans, LA - MS DMA",240,0,0,0,0
"1172","louisiana","stjohnthebaptist","22095",61.04,36.49,63.37,35.17,NA,240,0,0,0,0
"1173","louisiana","stlandry","22097",43.05,54.96,42.21,56.3,"Lafayette, LA DMA",238,0,0,0,0
"1174","louisiana","stmartin","22099",32.1,65.53,31.21,67.32,"Lafayette, LA DMA",238,0,0,0,0
"1175","louisiana","stmary","22101",35.19,62.77,34.74,63.88,"Baton Rouge, LA - MS DMA",241,0,0,0,0
"1176","louisiana","sttammany","22103",22.28,73.09,26.94,71.13,"New Orleans, LA - MS DMA",240,0,0,0,0
"1177","louisiana","tangipahoa","22105",32.2,64.79,32.76,65.57,"New Orleans, LA - MS DMA",246,0,0,0,0
"1178","louisiana","tensas","22107",52.28,46.39,52.04,46.87,"Monroe - El Dorado, LA - AR DMA",247,0,0,0,0
"1179","louisiana","terrebonne","22109",24.3,72.68,24.22,74.26,"New Orleans, LA - MS DMA",241,0,0,0,0
"1180","louisiana","union","22111",24.7,73.18,23.69,75.06,"Monroe - El Dorado, LA - AR DMA",243,0,0,0,0
"1181","louisiana","vermilion","22113",18.95,78.27,18.33,80.26,"Lafayette, LA DMA",238,0,0,0,0
"1182","louisiana","vernon","22115",16.02,80.99,16.78,81.69,"Alexandria, LA DMA",239,0,0,0,0
"1183","louisiana","washington","22117",30.56,67.4,30.59,68.2,"New Orleans, LA - MS DMA",240,0,0,0,0
"1184","louisiana","webster","22119",34.5,63.61,33.88,64.94,"Shreveport, LA - AR - OK - TX DMA",244,0,0,0,0
"1185","louisiana","westbatonrouge","22121",42.35,54.49,43.98,54.51,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1186","louisiana","westcarroll","22123",15.02,83.42,14.05,85.45,"Monroe - El Dorado, LA - AR DMA",247,0,0,0,0
"1187","louisiana","westfeliciana","22125",38.77,58.46,36.66,61.63,"Baton Rouge, LA - MS DMA",246,0,0,0,0
"1188","louisiana","winn","22127",25.8,72.32,24.79,74.2,"Monroe - El Dorado, LA - AR DMA",244,0,0,0,0
"1189","maine","androscoggin","23001",41.38,50.77,46.52,49.31,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1190","maine","aroostook","23003",38.14,55.33,38.54,58.22,"Presque Isle, ME DMA",249,0,0,0,0
"1191","maine","cumberland","23005",59.94,33.59,65.72,30.41,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1192","maine","franklin","23007",42.55,48.02,45.85,49.74,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1193","maine","hancock","23009",50.16,42.65,54.29,41.99,"Bangor, ME DMA",250,0,0,0,0
"1194","maine","kennebec","23011",44.26,47.84,48.06,47.82,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1195","maine","knox","23013",53.76,39.52,58.04,38.35,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1196","maine","lincoln","23015",47.63,45.24,53.17,42.99,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1197","maine","oxford","23017",39.01,51.95,43.64,52.35,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1198","maine","penobscot","23019",40.77,51.68,43.78,52.04,"Bangor, ME DMA",250,0,0,0,0
"1199","maine","piscataquis","23021",33.74,58.88,35.18,61.45,"Bangor, ME DMA",250,0,0,0,0
"1200","maine","sagadahoc","23023",49.33,43.04,55.72,40.18,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1201","maine","somerset","23025",34.88,57.55,36.59,59.71,"Bangor, ME DMA",248,0,0,0,0
"1202","maine","waldo","23027",45.98,45.7,50.25,45.58,"Bangor, ME DMA",248,0,0,0,0
"1203","maine","washington","23029",37.12,55.56,38.48,58.02,"Bangor, ME DMA",250,0,0,0,0
"1204","maine","york","23031",48.87,44.11,54.33,41.83,"Portland - Auburn, ME - NH - VT DMA",248,0,0,0,0
"1205","maryland","allegany","24001",25.69,69.39,29.89,68.16,"Washington, DC - MD - PA - VA - WV DMA",251,0,0,0,0
"1206","maryland","annearundel","24003",47.55,45.32,55.82,41.28,"Baltimore, MD DMA",252,0,0,0,0
"1207","maryland","baltimore","24005",55.91,38.26,62.28,35.24,"Baltimore, MD DMA",252,0,0,0,0
"1208","maryland","baltimorecity","24510",84.66,10.53,87.28,10.69,NA,NA,NA,NA,NA,NA
"1209","maryland","calvert","24009",38.44,55.21,45.99,51.61,"Washington, DC - MD - PA - VA - WV DMA",91,0,0,0,0
"1210","maryland","caroline","24011",28.41,66.38,32.26,65.11,"Baltimore, MD DMA",89,0,0,0,0
"1211","maryland","carroll","24013",28.92,63.38,36.34,60.02,"Baltimore, MD DMA",252,0,0,0,0
"1212","maryland","cecil","24015",30.15,63.77,35.42,62.03,"Baltimore, MD DMA",90,0,0,0,0
"1213","maryland","charles","24017",63.01,32.71,69.47,28.58,"Washington, DC - MD - PA - VA - WV DMA",91,0,0,0,0
"1214","maryland","dorchester","24019",41.02,55.26,42.92,54.85,"Baltimore, MD DMA",89,0,0,0,0
"1215","maryland","frederick","24021",44.97,47.36,53.34,43.73,"Washington, DC - MD - PA - VA - WV DMA",253,0,0,0,0
"1216","maryland","garrett","24023",18.32,76.91,21.02,76.88,"Pittsburgh, PA - MD- WV DMA",251,0,0,0,0
"1217","maryland","harford","24025",35.22,58.25,42.58,54.61,"Baltimore, MD DMA",252,0,0,0,0
"1218","maryland","howard","24027",63.26,29.28,70.7,26.43,"Baltimore, MD DMA",252,0,0,0,0
"1219","maryland","kent","24029",45.65,48.66,49.37,48.13,"Baltimore, MD DMA",89,0,0,0,0
"1220","maryland","montgomery","24031",74.72,19.36,78.61,18.96,"Washington, DC - MD - PA - VA - WV DMA",253,0,0,0,0
"1221","maryland","princegeorges","24033",88.13,8.4,89.26,8.73,NA,91,0,0,0,0
"1222","maryland","queenannes","24035",30.06,64.07,35.35,61.87,NA,89,0,0,0,0
"1223","maryland","somerset","24039",42.38,53.95,41.8,56.56,"Salisbury, MD - DE DMA",89,0,0,0,0
"1224","maryland","stmarys","24037",35.18,57.51,NA,NA,NA,91,0,0,0,0
"1225","maryland","talbot","24041",42.1,52.18,49.04,48.53,"Baltimore, MD DMA",89,0,0,0,0
"1226","maryland","washington","24043",32.02,62.13,38.42,59.35,"Washington, DC - MD - PA - VA - WV DMA",253,0,0,0,0
"1227","maryland","wicomico","24045",42.42,52.17,47.72,49.65,"Salisbury, MD - DE DMA",89,0,0,0,0
"1228","maryland","worcester","24047",34.5,60.87,39.63,58.6,"Salisbury, MD - DE DMA",89,0,0,0,0
"1229","massachusetts","barnstable","25001",54.11,40.41,60.72,36.51,"Boston, MA - NH DMA",254,0,0,1,0
"1230","massachusetts","berkshire","25003",67.46,25.98,72.04,25.17,"Albany - Schenectady - Troy, NY - MA - VT DMA",255,0,0,1,0
"1231","massachusetts","bristol","25005",52.03,42.35,54.51,42.6,"Providence, RI - New Bedford, MA DMA",256,0,0,0,0
"1232","massachusetts","dukes","25007",73.03,21.54,77.01,20.44,"Boston, MA - NH DMA",257,0,0,1,0
"1233","massachusetts","essex","25009",58.52,35.89,62.93,34.11,"Boston, MA - NH DMA",254,0,0,1,0
"1234","massachusetts","franklin","25011",64.12,27.15,69.83,26.05,"Springfield - Holyoke, MA DMA",258,0,0,0,0
"1235","massachusetts","hampden","25013",55.43,38.74,57.04,39.55,"Springfield - Holyoke, MA DMA",258,0,0,0,0
"1236","massachusetts","hampshire","25015",66.74,26.27,71.73,25.22,"Springfield - Holyoke, MA DMA",258,0,0,0,0
"1237","massachusetts","middlesex","25017",66.37,28.03,71,26.11,"Boston, MA - NH DMA",254,0,0,1,0
"1238","massachusetts","nantucket","25019",64.72,29.53,71.42,26.08,"Boston, MA - NH DMA",259,0,0,1,0
"1239","massachusetts","norfolk","25021",61.35,33.11,66.49,30.48,"Boston, MA - NH DMA",254,0,0,1,0
"1240","massachusetts","plymouth","25023",50.78,43.23,57.14,39.89,"Boston, MA - NH DMA",254,0,0,1,0
"1241","massachusetts","suffolk","25025",79.6,16.33,80.22,17.38,"Boston, MA - NH DMA",254,0,0,1,0
"1242","massachusetts","worcester","25027",51.8,41.09,57.2,39.47,"Boston, MA - NH DMA",254,0,0,1,0
"1243","michigan","alcona","26001",27.94,67.78,30.32,68.63,"Alpena, MI DMA",260,0,0,0,0
"1244","michigan","alger","26003",36.81,57.22,40.04,58.78,"Marquette, MI DMA",261,0,0,0,0
"1245","michigan","allegan","26005",32.36,61.28,36.44,61.69,"Grand Rapids - Kalamazoo - Battle Creek, MI DMA",262,0,0,0,0
"1246","michigan","alpena","26007",33.18,61.85,35.36,62.97,"Alpena, MI DMA",260,0,0,0,0
"1247","michigan","antrim","26009",32.75,62.35,37.37,61.12,"Traverse City - Cadillac, MI DMA",263,0,0,0,0
"1248","michigan","arenac","26011",30.98,64.32,31.41,67.13,"Flint - Saginaw - Bay City, MI DMA",264,0,0,0,0
"1249","michigan","baraga","26013",33.12,61.83,36.6,62.21,"Marquette, MI DMA",265,0,0,0,0
"1250","michigan","barry","26015",30.05,63.31,32.86,65.37,"Grand Rapids - Kalamazoo - Battle Creek, MI DMA",262,0,0,0,0
"1251","michigan","bay","26017",40.85,53.47,43.4,54.97,"Flint - Saginaw - Bay City, MI DMA",264,0,0,0,0
"1252","michigan","benzie","26019",40.16,54.16,44.69,53.83,"Traverse City - Cadillac, MI DMA",263,0,0,0,0
"1253","michigan","berrien","26021",40.95,53.65,45.44,52.82,"South Bend - Elkhart, IN - MI DMA",171,0,0,0,0
"1254","michigan","branch","26023",28.65,66.73,29.99,68.48,"Grand Rapids - Kalamazoo - Battle Creek, MI DMA",266,0,0,0,0
"1255","michigan","calhoun","26025",41.01,53.47,43.57,54.65,"Grand Rapids - Kalamazoo - Battle Creek, MI DMA",266,0,0,0,0
"1256","michigan","cass","26027",32.18,63.04,34.83,63.7,"South Bend - Elkhart, IN - MI DMA",171,0,0,0,0
"1257","michigan","charlevoix","26029",35.21,59.46,40.82,57.89,"Traverse City - Cadillac, MI DMA",267,0,0,0,0
"1258","michigan","cheboygan","26031",31.47,63.51,34.26,64.19,"Traverse City - Cadillac, MI DMA",267,0,0,0,0
"1259","michigan","chippewa","26033",34.8,59.02,37.68,60.54,"Traverse City - Cadillac, MI DMA",268,0,0,0,0
"1260","michigan","clare","26035",31.74,63.52,31.93,66.71,"Traverse City - Cadillac, MI DMA",264,0,0,0,0
"1261","michigan","clinton","26037",40.57,53.22,45.84,52.37,"Lansing, MI DMA",269,0,0,0,0
"1262","michigan","crawford","26039",30.83,63.62,33.99,64.71,"Traverse City - Cadillac, MI DMA",270,0,0,0,0
"1263","michigan","delta","26041",34.8,60.14,35.96,62.44,"Marquette, MI DMA",261,0,0,0,0
"1264","michigan","dickinson","26043",29.8,65.17,32.52,65.92,"Marquette, MI DMA",271,0,0,0,0
"1265","michigan","eaton","26045",44.36,49.11,48.66,49.43,"Lansing, MI DMA",269,0,0,0,0
"1266","michigan","emmet","26047",37.08,56.46,43.57,54.72,"Traverse City - Cadillac, MI DMA",267,0,0,0,0
"1267","michigan","genesee","26049",52.34,42.88,53.93,44.59,"Flint - Saginaw - Bay City, MI DMA",272,0,0,0,0
"1268","michigan","gladwin","26051",30.42,65.14,30.98,67.75,"Flint - Saginaw - Bay City, MI DMA",264,0,0,0,0
"1269","michigan","gogebic","26053",39.91,54.82,43.19,55.65,"Duluth - Superior, MN - MI - WI DMA",273,0,0,0,0
"1270","michigan","grandtraverse","26055",40.64,53.14,47.62,50.64,"Traverse City - Cadillac, MI DMA",263,0,0,0,0
